,Date,Z1,Z2,Z3,Z4,Z5,Z_Composite,phase
40,1996-06-30,0.08169046136028436,0.17850455908669838,0.1988765242261053,0.8222402386329467,0.17714204381978205,0.29169076542516337,expansion
41,1996-07-31,0.11939822819279437,0.6898389121358152,-0.008521511042568793,0.3242592887498232,-0.6346027964984201,0.09807442430748878,slowdown
42,1996-08-31,0.15798156898927565,0.9080653175056295,0.9018670352661389,1.1001068727159908,-0.2396528525179266,0.5656735883918217,expansion
43,1996-09-30,0.22632179204124214,0.7879327025260571,1.414301223056492,0.9030144074276109,-0.34405810304472456,0.5975024044013355,expansion
44,1996-10-31,0.2661546182413549,1.3072426581562755,0.6575876013349364,0.9516832796355391,-0.2809053499513007,0.580352561483361,slowdown
45,1996-11-30,0.28110289413564754,2.4238865567066084,-0.22777259450902254,0.5010574123896219,0.23950579426768157,0.6435560125981074,expansion
46,1996-12-31,0.35147250737643915,1.5508798054776678,-0.658582038858937,0.5260036519808883,0.6987055818932493,0.49369590157386156,slowdown
47,1997-01-31,0.49354292437667197,1.6732125259675192,-0.4202296118251546,0.8496888228580032,0.40947727464186773,0.6011383872037815,expansion
48,1997-02-28,0.666833012047145,2.301373123512847,0.5677693972603475,1.2390714868067165,0.26527458607013354,1.008064321139438,expansion
49,1997-03-31,0.8604135380773951,2.2341597277190006,-0.4506040299844712,1.3627316621050012,0.41901170285292627,0.8851425201539703,slowdown
50,1997-04-30,1.066198171557229,2.458625887155125,-0.8175725512944426,1.852497335382982,0.40424183393974783,0.9927981353481283,expansion
51,1997-05-31,1.2692424739714205,2.698709098394943,-1.6114271629910366,2.368332324253389,0.9424168190443222,1.1334547105346076,expansion
52,1997-06-30,1.4671942868635228,2.654610871114177,-1.8482368060787138,1.857665267317763,0.6950053743993277,0.9652477987232153,slowdown
53,1997-07-31,1.6418436543789006,2.7864647692243567,-1.0249914359504326,2.2590950292174745,1.3428900396296737,1.4010604112999947,expansion
54,1997-08-31,1.767652644537416,1.9981965283737921,-1.7957113496648802,2.5871622484039065,1.0354974924539728,1.1185595128208414,slowdown
55,1997-09-30,1.837760200028362,2.163999584524558,-2.288122114541504,2.2103902540950844,0.495490122842077,0.8839036093897155,slowdown
56,1997-10-31,1.8113253576474122,1.9560862830205392,-3.0,2.6222880625943823,1.1355493865765331,0.9050498179677734,expansion
57,1997-11-30,1.676640117521284,2.1062616288185594,-3.0,2.580815678175147,0.997814040557369,0.8723062930144718,slowdown
58,1997-12-31,1.4554847397445958,1.1844012550271636,-3.0,2.146259862168636,0.694873071018098,0.4962037855916988,slowdown
59,1998-01-31,1.195480287959032,1.8784914936880863,-2.878737631777087,2.3308504834684545,0.5269465373816475,0.6106062341440266,expansion
60,1998-02-28,0.9312315849320284,2.2601317643609846,-2.1203663963840262,2.0771478354254076,0.28720350198454603,0.6870696580637881,expansion
61,1998-03-31,0.5913058522331291,1.5465167904402333,-2.005279399669432,1.6119967293842032,0.17744989898667335,0.38439797427496136,slowdown
62,1998-04-30,0.15378721905980905,1.7740499588727063,-2.583630395608361,2.425390752883883,-0.09548453704410909,0.33482259963278566,slowdown
63,1998-05-31,-0.19533556961990117,1.382460815359097,-1.4211938591639623,1.9624440834450672,-0.46122505497440824,0.2534300830091785,slowdown
64,1998-06-30,-0.6035373089454192,1.0743762475680114,-1.9626520152445819,1.6842786903761977,-1.0499460165485095,-0.1714960805588603,contraction
65,1998-07-31,-1.0375075210038271,0.8412256002359444,-2.259486268261679,1.6768982114567395,-0.958129428302319,-0.3473998811750283,contraction
66,1998-08-31,-1.4358817343926156,0.6619143144218594,-3.0,1.560535132369523,-0.9461615350401335,-0.6319187645282733,contraction
67,1998-09-30,-1.7067905369915508,0.06773713824822374,-3.0,1.2087344460380707,-1.126131239236811,-0.9112900383884135,contraction
68,1998-10-31,-1.7837586951715088,-0.4723113494658037,-3.0,1.3228756555322951,-1.148610575440283,-1.01636099290906,contraction
69,1998-11-30,-1.6549945083568116,0.2517149365935363,-2.643883787367003,1.322875655532295,-1.3347813267028628,-0.8118138060601692,recovery
70,1998-12-31,-1.374872288857933,-0.10921422323917193,-2.2987123505449842,1.210645134439088,-1.7795505624554298,-0.870340858131686,contraction
71,1999-01-31,-0.9894984497182739,0.37998117700109474,-2.3594000557218684,1.4585199352235312,-0.6382322457960591,-0.42972592780231506,recovery
72,1999-02-28,-0.5576533567025818,1.0618813921193104,-2.063780611076673,1.1044815607660843,-0.295462972225561,-0.15010679742388425,recovery
73,1999-03-31,-0.12062352618424928,0.5242837694817067,-1.593592878990666,1.3453308145999938,-0.09134762473321112,0.012810110834714832,expansion
74,1999-04-30,0.21213317362171172,0.2088221180125643,-1.3815872081659555,1.0058041115839442,-0.13009301921096417,-0.016984164831739913,contraction
75,1999-05-31,0.5686012466492013,0.5773034040173798,-0.839660386389653,1.2931858264194496,0.5278281585066317,0.42545164984060185,expansion
76,1999-06-30,0.8774436230759649,0.6729242125090651,-0.7436320175047705,0.9125261242794364,1.072352295670052,0.5583228476059496,expansion
77,1999-07-31,1.1537255670850683,0.37855455838793567,-0.7587475526004989,0.8155860876411658,0.24379966291370955,0.3665836646854761,slowdown
78,1999-08-31,1.4023000973569997,0.0,-0.9767330358111611,1.0775387108793475,0.6519497447121181,0.4310111034274608,expansion
79,1999-09-30,1.568444664032655,0.7372925221297538,-1.1829907346015798,1.0837987920778878,1.3215564383785805,0.7056203364034594,expansion
80,1999-10-31,1.6765777393510928,-0.40108447367902583,-1.1937435118365447,1.2212319716751487,1.2578960898159939,0.512175563065333,slowdown
81,1999-11-30,1.7681996725224158,0.69762892596263,-1.008275864716865,1.1297580609817652,1.4774618857088486,0.8129545360917589,expansion
82,1999-12-31,1.851783125843743,0.03283723946443874,-0.8297650558976789,1.4735554104500597,1.3386959620297145,0.7734213363780554,slowdown
83,2000-01-31,1.8354128789607582,2.139774304240485,-0.6317577558120478,1.5316149986277388,0.9584802300583435,1.1667049312150555,expansion
84,2000-02-29,1.7334639891732209,1.851284011172449,-0.3379370910882242,1.1224514026241683,0.6443094149766041,1.0027143453716436,slowdown
85,2000-03-31,1.5850359223186776,0.49053218136657745,-1.2973157865427782,1.3462765938269226,0.33727227367336177,0.49236023692855224,slowdown
86,2000-04-30,1.4214875577666362,1.141660108200712,-1.3581238406074128,2.032522457682476,0.19231799420436066,0.6859728554493544,expansion
87,2000-05-31,1.281992652960077,1.5577176387215128,-1.3274218981972465,1.3737213553911853,-0.2105034186491452,0.5351012660452767,slowdown
88,2000-06-30,1.1192695437926463,0.0664760703365288,-1.5601154734479727,1.2547979935800175,-0.7432037182905767,0.027444883194128605,slowdown
89,2000-07-31,0.940425696592233,0.69347509411314,-0.5883763091859819,1.1124077017019254,-0.29958354075707955,0.37166972849284735,expansion
90,2000-08-31,0.7350966847013455,0.28114780901374997,-0.3715426124066864,0.7675474996581283,-1.0489557266021072,0.07265873087288602,slowdown
91,2000-09-30,0.4847726460139451,0.09914946752363987,-0.7177160896592131,1.5999999999999996,-1.0498899800629504,0.08326320876308424,expansion
92,2000-10-31,0.1731145732784167,-0.23140573640124465,-0.9048672832028247,1.6115005972485301,-1.3056376172299884,-0.13145909326142213,contraction
93,2000-11-30,-0.12521970369163754,0.3630498618395404,-1.0706182499442076,1.4056338255793732,-1.2764810902357673,-0.1407270712905398,contraction
94,2000-12-31,-0.435638938344204,-2.510741721726157,-1.5683825437980377,1.2329262908243546,-2.495927233916222,-1.1555528293920532,contraction
95,2001-01-31,-0.783173941513606,-2.999999999999999,-1.3067269767845937,-0.0,-2.653381253737907,-1.5486564344072211,contraction
96,2001-02-28,-1.1139600688384872,-3.0,-0.5089903912973052,-0.0,-2.413789574126139,-1.4073480068523863,recovery
97,2001-03-31,-1.352623958388849,-2.9061103778088286,-0.752092295442467,-0.4769033687286046,-1.961274923767528,-1.4898009848272555,contraction
98,2001-04-30,-1.5047618502085343,-2.999999999999999,-0.5739508456875685,-0.9443926851673297,-1.8632367896680855,-1.5772684341463035,contraction
99,2001-05-31,-1.5921373286059397,-2.298816229562552,0.34513668226036875,-0.47690336872860456,-2.014362881408814,-1.2074166252091083,recovery
100,2001-06-30,-1.6562408512273366,-2.085135441831572,0.47735032737121486,-1.4307101061858178,-1.569714702731946,-1.2528901549210916,contraction
101,2001-07-31,-1.7085160457769604,-2.0341269875197154,0.7841249235751957,-1.8651705249504882,-1.4695859120472694,-1.2586549093438477,contraction
102,2001-08-31,-1.7473650101207165,-2.0851770274162114,0.7528354729190876,-2.922834905606138,-0.9132012717071536,-1.3831485483862265,contraction
103,2001-09-30,-1.7569886410332347,-3.000000000000001,-0.6207616305143488,-2.9999999999999987,-0.9255213309204352,-1.860654320493604,contraction
104,2001-10-31,-1.6974764359431849,-2.782372421612508,-1.277763919354769,-3.0,-1.8830226775244983,-2.128127090886992,contraction
105,2001-11-30,-1.557647935865554,-2.4798856694218188,0.4701517565274634,-3.0000000000000013,-1.2546772988748294,-1.5644118295269482,recovery
106,2001-12-31,-1.3554702476553364,-1.8669826069694913,0.7363167364803537,-3.0000000000000004,-1.0308336312025317,-1.3033939498694012,recovery
107,2002-01-31,-1.1274212038102345,-1.38666904957901,0.7749563226187428,-2.969657109247127,-0.5683442216774001,-1.0554270523390057,recovery
108,2002-02-28,-0.9077203455756082,-1.5711280487468593,0.987826555441987,-2.7116307227332017,0.07226485601054078,-0.8260775411206283,recovery
109,2002-03-31,-0.7388623137981412,-0.9748476557013618,1.160668753871916,-2.5254324922935893,0.379390494055334,-0.5398166427731685,recovery
110,2002-04-30,-0.6593794535949875,-1.1910613557598915,0.8661116735302463,-2.6469982687042126,0.37929986635931395,-0.6504055076339064,contraction
111,2002-05-31,-0.545390708512543,-0.43180859652062453,1.398763579307364,-2.361782629541142,0.507969721924812,-0.2864497266684267,recovery
112,2002-06-30,-0.35279368379592396,-0.5838382175939097,0.24135500963648218,-2.2557347411907367,0.6049370956805961,-0.46921490745269845,contraction
113,2002-07-31,-0.31304270901013537,-0.9033304919630181,-0.9768066302304894,-2.1698903098258118,0.027701612125959247,-0.8670737057806991,contraction
114,2002-08-31,-0.420510561482884,-0.8274783991189096,-0.4466553847665582,-1.916945376398923,0.04679160274849899,-0.7129596238037552,recovery
115,2002-09-30,-0.5325603166013007,-0.8384593176472211,-1.3459920762734827,-1.8118675076747444,0.08672381418272249,-0.8884310808028053,contraction
116,2002-10-31,-0.6120788852826982,-1.2931895346812619,-1.3647419495682143,-1.7213571655040527,-0.15971914124998438,-1.0302173352572424,contraction
117,2002-11-30,-0.6742766260274063,-0.893032731600126,0.21074202635092076,-1.8113884396690976,-0.17843377767031313,-0.6692779097232046,recovery
118,2002-12-31,-0.7239724241708866,-0.603403914639002,0.828116049196622,-1.7803471328163816,0.4960741603364887,-0.3567066524186319,recovery
119,2003-01-31,-0.7893547332607648,-1.0613943040149731,1.0911987459237449,-1.2847972828381273,0.4486503900279189,-0.3191394368324403,recovery
120,2003-02-28,-0.8209541470062306,-1.324274234220574,1.23922269369529,-1.1540731734716752,-0.024026286781339452,-0.4168210295569059,contraction
121,2003-03-31,-0.7947254830796217,-1.5086033182838552,1.1179925603004002,-0.9116177133059505,-0.610103033157855,-0.5414113975053765,contraction
122,2003-04-30,-0.7382718170225657,-0.6096540372972944,1.6151303768639342,-0.737132064099327,-0.6474493667633608,-0.2234753816637228,recovery
123,2003-05-31,-0.5695138936164635,0.0709823463295365,1.9996570757884715,-0.6155944169427594,0.10650578598889261,0.19840737950953558,expansion
124,2003-06-30,-0.274084736188109,-0.17330721726779447,1.9887565426133202,-0.7375916558484115,0.10784820109834169,0.1823242268814694,slowdown
125,2003-07-31,0.050462103751362314,0.013269660666088052,1.9597213178963038,-0.6204161295542184,0.6556185826751152,0.41173110708693017,expansion
126,2003-08-31,0.5084870871097518,-0.1931225794783326,1.9598444179365666,-0.503268376961247,1.2232853206947933,0.5990451738603064,expansion
127,2003-09-30,1.1136873457585132,-0.3824441246904042,2.0585708618355367,-0.5197637674251235,0.9926135955407781,0.65253278220386,expansion
128,2003-10-31,1.7993131011482972,-0.008634770754170526,1.9343592214826206,-0.40771233681934055,1.6282047376939115,0.9891059905502635,expansion
129,2003-11-30,2.377299950138061,0.8196863348922374,1.9454014915735611,-0.14455763066790087,2.166409270894429,1.4328478833660774,expansion
130,2003-12-31,2.6857604469869343,0.6257604488608122,1.946484766074757,-0.0,2.3382012334006217,1.519241379064625,expansion
131,2004-01-31,2.746751733724463,2.6941925445098005,1.8237162594614515,-0.0,2.3446955419214057,1.9218712159234241,expansion
132,2004-02-29,2.6666645719191773,0.8926213094829504,1.9109578512455774,0.1808340180899886,1.9844151944319512,1.5270985890339288,slowdown
133,2004-03-31,2.5328952436801937,1.1341873613670166,1.656469924388839,-0.09842529371362223,1.9257167608663963,1.4301687993177647,slowdown
134,2004-04-30,2.3787429438700256,0.72980728015736,1.4876913024302623,0.3243495220264267,1.857021184217229,1.3555224465402607,slowdown
135,2004-05-31,2.138135874756275,0.04574388158341808,1.5160040442956235,0.3753445964293057,1.9504903553173187,1.2051437504763882,slowdown
136,2004-06-30,1.9438044691214458,1.0202785544487183,1.6018057491279574,0.4365494513808738,1.7314764953842066,1.3467829438926404,expansion
137,2004-07-31,1.708607069937524,1.1952038496219632,1.4511575163113901,0.8700535472289394,1.5750155702308848,1.3600075106661405,expansion
138,2004-08-31,1.5034115725460329,1.0372014890891195,1.295738875736819,1.3713068424464114,1.2677008015574465,1.2950719162751658,slowdown
139,2004-09-30,1.4166410404527363,0.6675154099618312,1.2013696176104045,1.5339153632007894,0.979487044934728,1.159785695232098,slowdown
140,2004-10-31,1.274851172294751,0.16426925337479967,0.8155161405669792,1.144499995422,0.7583324718878988,0.8314938067092857,slowdown
141,2004-11-30,1.1348636240665642,0.27878313579050984,0.7040782844095141,1.57137039784121,0.7722916892692249,0.8922774262754046,expansion
142,2004-12-31,1.025359246542555,0.9490199118564507,0.8177434537662547,1.5132942037756592,0.9375098081370761,1.0485853248155992,expansion
143,2005-01-31,0.9084530062866818,0.6517437544733173,0.5479544617604314,1.843468216866143,0.7864642324344728,0.9476167343642092,slowdown
144,2005-02-28,0.7932273872954616,0.3333561383989438,0.6946938897610734,1.392942614157394,0.4557218136973171,0.7339883686620381,slowdown
145,2005-03-31,0.5030481921701688,0.0636608288605446,0.4411840847570975,2.055628798226363,0.17394723396547257,0.6474938275959292,slowdown
146,2005-04-30,0.1182130033137245,-0.7621871561465402,-0.047578564834425366,1.7816967229969545,-0.47808983101989516,0.12241083486196364,slowdown
147,2005-05-31,-0.022926392524091628,-0.808475132192685,0.026926866214554004,2.009592381171253,-0.7766421290985837,0.08569511871408933,slowdown
148,2005-06-30,-0.010975405952082943,0.8527276135063036,0.12842810957024303,2.1880427366415245,-0.3875368451298414,0.5541372417272294,expansion
149,2005-07-31,0.031119720798014016,0.8240546416364737,0.17928897604170865,2.0683310538004553,-0.30435450420598775,0.5596879776141329,expansion
150,2005-08-31,0.1248993464776257,-0.5033040593270095,0.357570841708303,2.0778436443886523,-0.3946896628241533,0.3324640220846836,slowdown
151,2005-09-30,0.28180312739031743,-2.50740629429877,0.11934768869622822,1.5965683908246768,0.3533544136299145,-0.03126653475152649,contraction
152,2005-10-31,0.4315750309579853,-2.7787690602202213,-0.13338544894090565,1.5420301531034688,0.41611007864654836,-0.1044878492906249,contraction
153,2005-11-30,0.6064961793314104,-1.5953769834890967,-0.08598168691295138,1.508592618411186,0.1966209811593816,0.12607022169998594,expansion
154,2005-12-31,0.781972518169857,-0.062221384927738564,-0.012316897833827719,1.6014994660014727,-0.17510102568593908,0.4267665351447649,expansion
155,2006-01-31,0.9308284909382044,-0.1114816987128631,-0.11814179907685558,1.875597012661983,-0.20078993585169846,0.4752024139917541,expansion
156,2006-02-28,1.1000066787082816,-0.8605526793017636,0.20302935484086404,1.4876025757390752,-0.04891713698590838,0.3762337586001097,slowdown
157,2006-03-31,1.2725089375693914,-0.5347119366320614,0.029718896975993066,1.5576019582747234,-0.44907932387900545,0.37520770646180823,slowdown
158,2006-04-30,1.4216867495156602,-0.8067200442500522,-0.6879713565060617,1.5361709284552392,-0.23413671115511836,0.24580591321193343,slowdown
159,2006-05-31,1.5247122681108443,-2.1076359885914004,0.9193117910591987,1.7421912502086356,-0.711848634905141,0.2733461371764274,expansion
160,2006-06-30,1.6151991010028517,-1.1145148995789063,-0.939973320253103,1.7867639565645188,-1.2986509957976466,0.009764768387542921,slowdown
161,2006-07-31,1.6934177804182196,-1.132003060821636,-1.298266169391014,1.5011424704402403,-0.9991285654662861,-0.04696750896409527,contraction
162,2006-08-31,1.837200753316523,-1.533948160763536,0.19342825473013586,1.3104202751526266,-0.7693088341767629,0.20755845765179737,expansion
163,2006-09-30,2.002619452251304,-0.9844297843800525,-0.3651023474001099,1.7050886136092565,-1.2679038678872332,0.218054413238633,expansion
164,2006-10-31,2.130128899551523,0.2294157566599719,0.66118199216613,1.8408026012768097,-1.4852429421215971,0.6752572615065675,expansion
165,2006-11-30,2.213602466483885,0.03173447198347972,1.5993883377920166,1.355408823743364,-1.6646073053510586,0.7071053589303374,expansion
166,2006-12-31,2.258986105493767,0.0,0.9820717661162274,1.4635735721369796,-1.2302020753233887,0.6948858736847172,slowdown
167,2007-01-31,2.2623335453611957,0.8709400721397049,1.3032970488714217,0.992084081901662,-1.5016769150010212,0.7853955666545926,expansion
168,2007-02-28,2.242752826478478,-0.050591123547031346,1.3119120056529594,1.2444567354358613,-0.3384102082002225,0.8820240471640088,expansion
169,2007-03-31,2.2301194353822065,-0.512510630419371,-0.9202192719587182,1.532896626640292,-0.7549264245474953,0.3150719470193828,slowdown
170,2007-04-30,2.1627347905722942,-0.7126923417111454,-2.700895611106861,1.1708814665613125,-0.6871387172082416,-0.1534220825785282,contraction
171,2007-05-31,1.9381806966990893,-0.5062918764828408,-0.17831787115259978,1.3224716286959772,-0.42212152060023406,0.43078421143187845,expansion
172,2007-06-30,1.6454735055260865,-0.8394931558828727,-0.011878674255812193,0.6893676868085086,-0.020896267200341444,0.2925146189991138,slowdown
173,2007-07-31,1.3697274581742263,0.11521555563240861,-2.751805068437276,0.1436033817854892,-0.9212203923646965,-0.40889581304196965,contraction
174,2007-08-31,1.1077627113391708,-1.0001204866246491,-3.0000000000000004,0.2955270622827724,-0.7103900559727634,-0.661444153795094,contraction
175,2007-09-30,0.8756307011377795,-0.938897257776293,-3.0,-0.0,0.04940585003427575,-0.6027721413208474,recovery
176,2007-10-31,0.6867575399622506,-1.3060384792804711,-2.7845240908230595,-0.0,-0.3024523650865623,-0.7412514790455684,contraction
177,2007-11-30,0.5054014829210778,-1.9859121841282834,-3.0,-0.0,-0.7872903406919055,-1.0535602083798221,contraction
178,2007-12-31,0.30577118384099744,-1.9724287045653823,-3.0,-1.1144160439642865,-1.4361537461852392,-1.443445462174782,contraction
179,2008-01-31,0.04430808951731629,-1.4493946149914285,-3.0,-1.1688734149774143,-0.9999219631434025,-1.3147763807189858,recovery
180,2008-02-29,-0.2615196094805805,-2.485729110345613,-2.8559499212027366,-0.8562072816152115,-2.0055227919872882,-1.692985742926286,contraction
181,2008-03-31,-0.6601407539345293,-2.481133375181954,-3.0,-1.7498481100548262,-1.5004277753512631,-1.8783100029045143,contraction
182,2008-04-30,-1.1708522940989932,-2.9592421673552964,-2.7140139069418896,-1.3670479287690487,-1.9703119763256711,-2.03629365469818,contraction
183,2008-05-31,-1.8046404653358181,-2.860748401853253,-1.9082264018326032,-2.9358633469680373,-1.7276688193926533,-2.247429487076473,contraction
184,2008-06-30,-2.4935469720813117,-2.9288502637889477,-2.5600654215170877,-3.0000000000000004,-1.2517847354539577,-2.4468494785682613,contraction
185,2008-07-31,-2.9999999999999925,-2.3246131876533496,-3.0,-3.000000000000001,-0.761857761400132,-2.4172941898106948,recovery
186,2008-08-31,-2.999999999999997,-1.9963461711376889,-2.2853173076492,-3.0,-1.0068764957509053,-2.2577079949075585,recovery
187,2008-09-30,-2.9999999999999996,-1.2878847533278521,-3.0,-2.9999999999999987,-2.1018173864904126,-2.4779404279636523,contraction
188,2008-10-31,-2.999999999999994,-2.3375248447022168,-3.0,-3.000000000000001,-3.0000000000000004,-2.8675049689404424,contraction
189,2008-11-30,-2.9999999999999947,-2.382850554531083,-3.0,-2.9999999999999996,-3.0000000000000004,-2.8765701109062154,contraction
190,2008-12-31,-3.0000000000000004,-1.890605306075571,-3.0,-2.9999999999999996,-2.999999999999999,-2.7781210612151135,recovery
191,2009-01-31,-3.000000000000004,-1.722679664280017,-2.8340604929268474,-2.9999999999999996,-2.9390929473605687,-2.6991666209134872,recovery
192,2009-02-28,-2.8928063980999066,-1.9496459239322732,-2.1465630474254676,-3.0,-2.690647909901476,-2.5359326558718247,recovery
193,2009-03-31,-2.6260543227299205,-1.7257482211994541,-1.9765702824642652,-3.000000000000001,-2.399591552794031,-2.3455928758375344,recovery
194,2009-04-30,-2.343020824825772,-1.0386277928926884,-1.7049649756781755,-3.0,-1.8509516159267334,-1.987513041864674,recovery
195,2009-05-31,-2.05819365024813,-0.6487178492335127,-0.9787627491147133,-2.9999999999999996,-1.1015236497603433,-1.5574395796713398,recovery
196,2009-06-30,-1.7810364203551907,-0.3817017117961439,-0.36378627832393134,-2.8589869478397194,-0.6888668670854595,-1.2148756450800888,recovery
197,2009-07-31,-1.488942100763255,-0.5468299530426791,-0.29866805293950777,-2.64213308762348,-0.08577600662678436,-1.0124698401991412,recovery
198,2009-08-31,-1.1609178027184954,-0.38959134887857033,-0.010069517968708655,-2.55054983431136,0.5497101715413074,-0.7122836664671656,recovery
199,2009-09-30,-0.8367371802133329,0.20856893669863666,0.17806698261775006,-2.506779555610371,0.7977714598359771,-0.4318218713342681,recovery
200,2009-10-31,-0.5174615909708785,-0.008002517301938662,0.21594908134449547,-2.4006608379385197,1.218388528532507,-0.29835746726686685,recovery
201,2009-11-30,-0.1921401692279002,-0.25219706957085164,0.25225149612139164,-2.15194079088213,0.8337408746782206,-0.30205713177625393,contraction
202,2009-12-31,0.01819091129343721,0.17622711294015705,0.36494457814582737,-2.005007405128893,0.8841533468795787,-0.11229829117397849,recovery
203,2010-01-31,0.1286316793220899,0.3648763382953896,0.3623436152675022,-1.803970383105003,0.9142393080095794,-0.006775888442088374,recovery
